Employee_ID,Age,Gender,Department,Job_Role,Monthly_Income,Years_At_Company,Work_Life_Balance,Job_Satisfaction,Overtime,Performance_Rating,Attrition
52229,35,Female,human resources,HR Executive,56216.0,26,4,3.0,Yes,5.0,No
48744,59,Male,Sales,Team Lead,62572.0,3,4,2.0,No,3.0,Yes
81034,57,male,Sales,Data Analyst,48675.0,35,3,4.0,No,5.0,No
76088,50,F,Marketing,Sales Executive,32743.0,38,2,3.0,No,2.0,No
55707,58,Male,Finance,Sales Executive,138623.0,7,3,4.0,No,5.0,No
68582,53,Male,Operations,Business Analyst,180498.0,3,2,3.0,Yes,1.0,No
61269,19,male,IT,Software Engineer,53179.0,0,4,2.0,Yes,2.0,No
11187,43,female,Sales,Accountant,157007.0,9,2,4.0,No,3.0,No
81850,44,female,Human Resources,Team Lead,129782.0,4,3,3.0,No,3.0,Yes
2088,55,Female,human resources,Accountant,81838.0,19,4,4.0,Yes,5.0,Yes
52516,42,F,Operations,Recruiter,76516.0,14,2,1.0,No,3.0,Yes
82588,38,female,Sales,Data Analyst,160000.0,37,3,2.0,No,3.0,Yes
69652,28,F,HR,Recruiter,106261.0,3,3,4.0,Yes,4.0,No
20842,52,Female,Finance,Data Analyst,166067.0,17,2,2.0,No,2.0,No
28964,55,M,Human Resources,Software Engineer,89944.0,34,4,2.0,Yes,5.0,No
42972,53,M,Marketing,Accountant,146842.0,1,4,3.0,No,3.0,No
75355,38,F,Human Resources,Team Lead,199254.0,18,3,4.0,Yes,1.0,No
53814,48,Female,Admin,Team Lead,37208.0,29,3,3.0,No,1.0,Yes
42851,47,female,Admin,Software Engineer,158018.0,40,2,1.0,Yes,2.0,No
29081,36,Female,Operations,Manager,176548.0,39,2,2.0,No,5.0,No
39302,25,Female,IT,Software Engineer,199085.0,31,1,3.0,Yes,3.0,No
69756,43,F,Admin,Manager,62661.0,7,2,4.0,Yes,4.0,No
98128,35,Female,Finance,Software Engineer,24460.0,32,3,3.0,No,1.0,No
66671,56,female,human resources,HR Executive,77512.0,26,2,1.0,No,4.0,Yes
23872,43,Male,Marketing,Accountant,51593.0,13,3,4.0,Yes,5.0,No
52050,22,female,Marketing,Data Analyst,154149.0,8,4,2.0,No,4.0,Yes
54875,38,male,Admin,Software Engineer,190897.0,19,4,1.0,No,3.0,No
58267,24,M,human resources,Business Analyst,91498.0,35,2,3.0,Yes,4.0,No
31188,50,F,HR,Data Analyst,104502.0,14,3,2.0,No,5.0,No
91411,33,Female,Finance,Accountant,188455.0,30,1,4.0,No,2.0,No
85499,58,M,Marketing,Sales Executive,31003.0,9,2,1.0,No,2.0,Yes
65436,25,Male,human resources,Accountant,177517.0,13,2,2.0,No,4.0,No
41455,31,female,IT,Business Analyst,32177.0,9,1,,Yes,4.0,No
34853,44,Female,human resources,Team Lead,151173.0,32,2,3.0,Yes,4.0,No
7870,59,male,Finance,Accountant,80025.0,15,4,,Yes,2.0,No
65780,45,M,Operations,Business Analyst,135151.0,35,2,1.0,No,2.0,Yes
46355,57,F,Human Resources,Sales Executive,121479.0,21,1,4.0,No,3.0,No
36106,36,female,Finance,Manager,36311.0,32,1,1.0,No,2.0,Yes
58498,53,Female,HR,Recruiter,45819.0,18,2,4.0,Yes,1.0,No
77010,25,F,Operations,Software Engineer,179710.0,40,1,3.0,No,5.0,No
50482,53,M,human resources,Data Analyst,128143.0,9,4,1.0,Yes,3.0,Yes
45691,45,Male,Marketing,Manager,188352.0,32,3,1.0,No,5.0,Yes
73717,56,Male,Admin,Team Lead,104222.0,18,3,4.0,No,4.0,No
61770,29,male,Human Resources,Manager,107958.0,7,2,2.0,No,1.0,Yes
68256,31,Female,Marketing,Sales Executive,59627.0,6,1,4.0,No,5.0,No
75446,52,F,Sales,Software Engineer,97263.0,28,3,4.0,No,4.0,No
51934,51,female,Admin,HR Executive,22336.0,3,1,4.0,No,1.0,Yes
17619,21,Female,Sales,Accountant,167448.0,21,3,2.0,No,4.0,No
23074,41,Female,IT,Accountant,22842.0,10,4,3.0,Yes,,No
62003,53,Female,Sales,Manager,36851.0,7,1,1.0,No,2.0,No
89142,49,male,Operations,HR Executive,95519.0,38,2,,No,4.0,No
71177,56,F,Admin,Data Analyst,77330.0,4,2,1.0,Yes,2.0,No
70754,22,Female,Finance,Manager,80297.0,2,1,3.0,No,3.0,Yes
85850,38,M,Admin,Software Engineer,154129.0,32,2,1.0,No,1.0,Yes
14959,45,female,Finance,Sales Executive,30439.0,38,4,3.0,Yes,2.0,No
36447,48,Female,Sales,Accountant,84694.0,24,2,4.0,Yes,2.0,No
21246,19,Female,Operations,Manager,98604.0,6,1,4.0,Yes,5.0,No
90819,48,Female,Admin,Data Analyst,49110.0,36,2,1.0,No,5.0,Yes
99743,60,female,Sales,HR Executive,173440.0,26,1,1.0,No,3.0,Yes
71941,30,Female,Human Resources,Software Engineer,34350.0,29,1,1.0,Yes,3.0,Yes
74788,60,M,Humann Resources,Sales Executive,189768.0,26,1,3.0,Yes,5.0,No
59495,44,female,Sales,Team Lead,81906.0,18,4,3.0,No,2.0,No
68399,60,Male,Human Resources,Software Engineer,181751.0,24,3,1.0,Yes,4.0,No
37013,34,male,Operations,Software Engineer,184050.0,1,1,2.0,Yes,4.0,No
43456,46,Male,human resources,Sales Executive,16932.0,5,2,2.0,No,4.0,No
67277,47,Female,HR,Recruiter,107721.0,32,2,4.0,No,4.0,No
42335,36,M,Marketing,Recruiter,35488.0,15,2,4.0,Yes,3.0,No
95165,40,male,Operations,Data Analyst,192711.0,27,1,2.0,Yes,2.0,No
89648,37,Male,Human Resources,HR Executive,95537.0,11,2,1.0,Yes,4.0,No
73934,59,female,Sales,Business Analyst,198706.0,39,3,2.0,No,2.0,No
33734,51,female,Human Resources,Manager,25386.0,37,2,4.0,No,5.0,No
9575,33,Male,Human Resources,Business Analyst,152056.0,40,4,,No,1.0,No
51992,31,F,HR,HR Executive,93997.0,20,1,4.0,Yes,3.0,No
26812,28,female,human resources,Recruiter,28160.0,19,4,2.0,Yes,5.0,No
24504,24,F,Admin,HR Executive,157768.0,19,3,3.0,No,1.0,No
62880,39,M,Marketing,Sales Executive,81587.0,26,4,1.0,Yes,3.0,No
50809,48,M,Human Resources,Manager,26808.0,20,3,,Yes,3.0,No
86868,29,Female,Finance,Sales Executive,153134.0,0,2,2.0,No,3.0,Yes
72065,19,F,HR,Accountant,67763.0,35,2,4.0,No,3.0,No
61934,30,F,Human Resources,Recruiter,23644.0,21,3,1.0,No,5.0,Yes
19981,43,Female,Human Resources,Business Analyst,144116.0,19,1,3.0,Yes,4.0,No
91478,21,Female,Operations,Sales Executive,37335.0,23,3,4.0,Yes,1.0,No
43871,58,M,IT,Team Lead,187488.0,34,2,3.0,No,3.0,No
24979,44,Female,Sales,HR Executive,178257.0,38,4,4.0,No,2.0,No
90198,35,Female,Sales,HR Executive,61266.0,24,4,3.0,Yes,1.0,No
17438,38,male,Admin,Data Analyst,86461.0,20,1,4.0,No,2.0,No
23876,46,Male,Finance,Software Engineer,197066.0,27,1,2.0,Yes,2.0,Yes
57606,47,Female,Admin,Software Engineer,122513.0,23,3,1.0,No,2.0,Yes
31330,58,female,Sales,Team Lead,67799.0,34,2,1.0,Yes,5.0,No
8155,31,Male,Sales,Team Lead,66477.0,14,1,1.0,Yes,1.0,No
18571,45,F,human resources,Recruiter,67883.0,9,4,2.0,Yes,2.0,No
46702,56,F,Operations,Recruiter,173445.0,26,3,1.0,No,1.0,No
68021,35,Male,Finance,Data Analyst,138943.0,32,4,2.0,Yes,1.0,No
17638,33,male,human resources,Accountant,141645.0,29,2,4.0,No,4.0,No
77446,53,female,Sales,HR Executive,65554.0,1,3,2.0,No,4.0,No
76367,45,female,HR,Team Lead,29182.0,30,3,4.0,Yes,5.0,No
14848,48,M,Marketing,Sales Executive,148923.0,14,3,4.0,Yes,3.0,No
32698,50,male,Admin,Business Analyst,160260.0,9,2,4.0,No,2.0,No
29397,36,F,Marketing,Sales Executive,96941.0,11,2,3.0,No,4.0,No
35931,44,Male,Operations,Business Analyst,98091.0,31,4,,Yes,5.0,No
73503,19,Female,Human Resources,Accountant,26466.0,15,3,4.0,Yes,3.0,Yes
45809,53,Male,Sales,Accountant,50627.0,14,4,1.0,No,3.0,No
54998,27,F,Sales,HR Executive,121249.0,22,1,3.0,Yes,2.0,Yes
76010,24,Female,Sales,Business Analyst,85771.0,7,4,4.0,Yes,1.0,No
91165,43,M,Operations,Sales Executive,145570.0,11,4,3.0,Yes,4.0,No
96248,33,Male,IT,Business Analyst,183183.0,20,1,2.0,No,1.0,No
52864,56,Female,human resources,Accountant,98857.0,0,3,3.0,Yes,5.0,No
26361,36,M,HR,HR Executive,31309.0,8,1,4.0,Yes,3.0,Yes
20029,50,M,Admin,HR Executive,66281.0,37,4,3.0,No,5.0,No
22496,22,female,IT,Software Engineer,62612.0,35,2,4.0,No,3.0,No
59982,34,Male,Operations,HR Executive,175490.0,31,1,2.0,No,5.0,No
20608,21,M,Marketing,Team Lead,144149.0,12,4,3.0,Yes,2.0,No
80564,22,M,Admin,Recruiter,,15,3,4.0,No,2.0,No
98785,33,Female,Sales,Sales Executive,68942.0,33,3,,Yes,5.0,No
62156,58,Female,Human Resources,Recruiter,33603.0,17,2,1.0,Yes,5.0,No
12640,36,male,Marketing,Data Analyst,172955.0,11,2,2.0,No,1.0,No
47003,44,Male,Sales,Team Lead,91697.0,38,1,2.0,No,1.0,No
50165,51,M,human resources,Manager,113398.0,38,4,3.0,Yes,5.0,Yes
17775,41,female,human resources,Accountant,30794.0,23,4,3.0,No,3.0,No
10454,19,male,HR,Data Analyst,26144.0,10,2,3.0,No,2.0,No
34930,22,male,HR,Data Analyst,95161.0,28,2,3.0,No,3.0,No
51388,31,Female,HR,Accountant,178857.0,7,4,4.0,Yes,2.0,No
98038,56,Male,HR,HR Executive,120800.0,10,3,1.0,No,4.0,No
75278,46,male,IT,Business Analyst,197289.0,35,2,4.0,No,4.0,No
92263,55,Male,HR,Team Lead,38181.0,4,2,1.0,No,2.0,No
60156,41,female,Marketing,Manager,134868.0,25,1,2.0,Yes,3.0,No
48652,43,M,Operations,Recruiter,167283.0,15,1,2.0,No,3.0,No
47462,21,male,human resources,Team Lead,19461.0,28,4,4.0,No,1.0,No
54097,37,F,Sales,Team Lead,72002.0,13,3,1.0,Yes,4.0,No
83970,56,F,Finance,Sales Executive,119147.0,6,4,1.0,No,4.0,Yes
17430,58,Female,HR,Business Analyst,61381.0,31,1,2.0,Yes,4.0,No
9565,47,Male,Operations,Team Lead,145763.0,18,3,4.0,No,2.0,No
83879,60,M,IT,Team Lead,40695.0,34,3,1.0,Yes,5.0,No
69406,53,female,Human Resources,Team Lead,95285.0,13,2,3.0,Yes,,Yes
97179,52,female,Admin,HR Executive,194139.0,30,1,2.0,Yes,3.0,No
37493,57,female,human resources,Manager,105124.0,3,1,1.0,Yes,1.0,No
52054,42,M,human resources,Sales Executive,126343.0,31,4,1.0,Yes,2.0,No
31511,46,Female,IT,Software Engineer,61395.0,29,2,4.0,Yes,3.0,No
14060,30,Female,human resources,Manager,39611.0,14,4,1.0,No,4.0,Yes
57473,56,female,Operations,Accountant,103520.0,14,3,2.0,No,1.0,No
30585,30,Female,Admin,Accountant,51039.0,26,4,3.0,Yes,1.0,No
3824,32,female,Admin,Data Analyst,175273.0,31,2,2.0,No,1.0,No
55151,30,female,Sales,Manager,197258.0,40,1,1.0,No,2.0,No
14465,51,F,IT,Accountant,20745.0,14,4,4.0,Yes,3.0,No
59648,42,male,Admin,Recruiter,140862.0,17,4,1.0,No,5.0,Yes
2794,34,M,Operations,Sales Executive,165509.0,29,3,2.0,Yes,3.0,No
98833,36,Female,human resources,Software Engineer,64662.0,21,3,3.0,Yes,1.0,No
29180,40,F,Human Resources,Data Analyst,185755.0,34,3,3.0,No,4.0,Yes
1403,24,Male,IT,Manager,184514.0,28,2,3.0,Yes,4.0,No
35269,27,M,Marketing,Manager,22662.0,4,3,4.0,No,4.0,No
48765,53,Female,Sales,Recruiter,59753.0,20,1,4.0,Yes,1.0,No
90617,42,male,Marketing,Manager,120854.0,27,1,2.0,Yes,5.0,No
33287,49,male,Sales,HR Executive,87152.0,16,2,2.0,Yes,2.0,No
87385,36,Male,HR,Recruiter,141631.0,37,1,3.0,No,2.0,No
36628,41,male,human resources,Software Engineer,33878.0,29,3,3.0,Yes,1.0,No
96074,20,Male,Admin,HR Executive,182347.0,11,2,1.0,No,5.0,No
41763,29,M,Marketing,Software Engineer,58031.0,14,3,2.0,No,1.0,No
6254,49,M,Finance,Software Engineer,28802.0,16,4,3.0,Yes,1.0,No
83817,29,female,Finance,Manager,114672.0,15,2,3.0,Yes,4.0,No
15708,33,male,Sales,Accountant,76641.0,39,3,2.0,No,2.0,Yes
77806,52,M,Marketing,Accountant,140265.0,23,1,2.0,No,5.0,No
3435,31,F,human resources,Business Analyst,130377.0,9,3,3.0,Yes,1.0,No
59455,52,Female,Admin,Recruiter,166838.0,20,1,1.0,Yes,5.0,No
2514,28,M,HR,Data Analyst,158329.0,25,2,4.0,Yes,5.0,Yes
68174,18,female,HR,Sales Executive,76754.0,11,1,2.0,Yes,4.0,No
4911,18,Female,Admin,Data Analyst,32024.0,24,1,4.0,Yes,5.0,No
81006,19,M,Human Resources,Data Analyst,128869.0,10,4,2.0,Yes,1.0,No
58530,41,Female,Operations,Manager,42856.0,12,1,3.0,Yes,3.0,Yes
70231,34,female,Marketing,Data Analyst,81821.0,13,1,1.0,Yes,4.0,No
9434,37,F,human resources,Sales Executive,24105.0,19,3,3.0,Yes,5.0,No
93872,29,F,Finance,Sales Executive,197988.0,25,4,3.0,No,2.0,No
89289,25,F,Sales,Software Engineer,84341.0,17,1,3.0,No,4.0,No
99587,56,male,Admin,Manager,115898.0,33,4,1.0,Yes,3.0,No
88827,23,female,human resources,HR Executive,117601.0,22,1,1.0,Yes,3.0,No
66928,20,female,Operations,HR Executive,75509.0,18,1,3.0,No,3.0,No
19300,58,F,human resources,Manager,193874.0,0,4,3.0,Yes,3.0,No
37275,58,Female,Operations,Team Lead,75668.0,12,3,2.0,No,1.0,No
20062,21,M,Operations,Business Analyst,128671.0,40,4,3.0,Yes,5.0,No
63953,52,Female,IT,Team Lead,53188.0,17,1,1.0,Yes,5.0,No
29943,51,F,Human Resources,Software Engineer,114407.0,34,3,4.0,Yes,5.0,No
79633,42,F,Sales,Software Engineer,160806.0,29,3,4.0,Yes,2.0,No
15905,37,male,Admin,Accountant,116351.0,27,4,3.0,No,4.0,No
85423,40,male,Finance,Business Analyst,62307.0,33,2,2.0,No,5.0,No
84501,47,Female,Finance,Data Analyst,188396.0,40,1,4.0,No,3.0,Yes
84703,43,Male,Operations,HR Executive,97383.0,13,4,2.0,No,3.0,No
85715,27,female,Sales,Sales Executive,154848.0,39,3,1.0,Yes,2.0,No
34503,29,M,IT,Software Engineer,173011.0,19,1,4.0,No,3.0,No
44516,47,female,IT,Team Lead,120660.0,6,2,3.0,No,2.0,No
73504,34,female,Admin,HR Executive,108980.0,4,4,4.0,Yes,3.0,No
71270,51,Female,Finance,Team Lead,142727.0,12,1,3.0,Yes,5.0,No
42749,35,F,Human Resources,HR Executive,88799.0,37,1,3.0,No,4.0,No
36935,34,Male,Finance,Recruiter,78671.0,19,1,4.0,No,2.0,No
8333,30,female,IT,Sales Executive,169959.0,29,3,2.0,Yes,1.0,No
65055,57,female,IT,Team Lead,125914.0,18,4,2.0,No,1.0,No
16671,47,Male,Sales,Accountant,29387.0,40,4,,No,4.0,No
39445,60,Male, HR ,Accountant,78230.0,18,1,2.0,No,1.0,No
69350,56,female,Finance,Accountant,43961.0,26,2,4.0,Yes,5.0,No
36429,44,male,Sales,Sales Executive,187735.0,15,1,3.0,Yes,5.0,No
68640,18,male,human resources,Team Lead,110275.0,23,4,4.0,No,4.0,No
45243,53,male,Admin,Manager,144029.0,24,4,1.0,Yes,3.0,No
47521,28,female,Sales,Data Analyst,196854.0,13,4,1.0,No,4.0,No
80612,44,female,IT,Business Analyst,152339.0,32,4,4.0,No,2.0,No
1416,22,male,Operations,Sales Executive,33611.0,32,3,3.0,Yes,1.0,No
36422,43,male,Sales,Manager,33592.0,25,1,3.0,Yes,4.0,No
15081,41,male,Admin,HR Executive,101574.0,3,2,3.0,No,4.0,Yes
27970,59,female,human resources,Team Lead,123056.0,19,3,4.0,No,3.0,No
78331,39,female,Finance,Manager,31882.0,3,4,3.0,Yes,4.0,No
46863,33,F,IT,Manager,112216.0,29,4,3.0,Yes,1.0,Yes
90329,32,M,Finance,Data Analyst,149219.0,25,4,2.0,No,2.0,No
19283,24,M,HR,Team Lead,110130.0,4,4,4.0,No,5.0,No
68350,54,male,human resources,Business Analyst,73840.0,2,3,1.0,No,4.0,No
51160,41,female,HR,Software Engineer,117079.0,39,1,1.0,No,5.0,No
38525,29,F,IT,Recruiter,71735.0,16,2,1.0,Yes,4.0,No
29819,26,Male,Finance,Data Analyst,181874.0,20,3,2.0,No,1.0,No
27327,57,M,Sales,Software Engineer,114323.0,21,2,3.0,Yes,4.0,No
35513,46,M,Admin,Accountant,64522.0,34,4,4.0,Yes,5.0,No
33694,18,male,Admin,Accountant,91878.0,17,4,2.0,No,5.0,No
76945,43,Female,Finance,Sales Executive,149673.0,2,3,1.0,Yes,3.0,No
35413,56,Male,Sales,Data Analyst,30922.0,36,1,1.0,No,2.0,Yes
52184,26,male,Operations,Manager,78059.0,9,2,3.0,No,2.0,No
36896,31,Female,HR,Manager,93210.0,8,1,2.0,Yes,1.0,No
11874,42,male,Operations,HR Executive,108111.0,30,1,4.0,No,2.0,No
47414,23,M,Marketing,Data Analyst,88518.0,30,2,1.0,Yes,3.0,No
49808,22,male,human resources,HR Executive,107111.0,3,3,4.0,Yes,5.0,No
54490,26,Male,human resources,Business Analyst,107940.0,40,1,2.0,No,2.0,No
11258,26,female,human resources,Recruiter,37907.0,21,3,3.0,Yes,4.0,No
1291,30,Female,Finance,Sales Executive,67175.0,30,1,1.0,No,4.0,No
35782,31,F,human resources,Team Lead,190984.0,31,4,3.0,Yes,2.0,No
23742,46,M,Admin,HR Executive,20311.0,24,2,4.0,Yes,3.0,No
81976,54,male,human resources,Manager,191546.0,25,3,3.0,No,3.0,No
50833,28,Male,Finance,Recruiter,55692.0,23,2,3.0,Yes,2.0,Yes
3290,54,Female,Admin,Manager,121774.0,22,2,3.0,No,4.0,No
73048,45,F,IT,Sales Executive,,11,3,4.0,Yes,1.0,No
92394,30,Female,Finance,Data Analyst,83203.0,29,1,1.0,Yes,5.0,Yes
51899,30,M,Operations,Software Engineer,166431.0,12,2,2.0,Yes,2.0,No
2549,50,M,Finance,Manager,174990.0,22,2,4.0,No,3.0,Yes
10217,30,female,Operations,Team Lead,83720.0,25,1,1.0,No,1.0,No
51591,35,Female,human resources,Business Analyst,135945.0,2,2,4.0,No,5.0,No
42278,42,female,Marketing,HR Executive,73096.0,17,4,1.0,Yes,4.0,No
75280,52,female,Sales,Accountant,137324.0,14,3,2.0,Yes,2.0,No
90734,30,female,Human Resources,HR Executive,152431.0,21,3,1.0,Yes,2.0,No
69338,23,Male,Finance,Data Analyst,111774.0,21,2,2.0,Yes,3.0,Yes
49062,49,F,IT,Data Analyst,34350.0,28,2,1.0,Yes,4.0,No
54365,31,M,Marketing,Accountant,95158.0,2,2,2.0,No,4.0,No
41251,33,male,IT,Accountant,167084.0,16,3,3.0,Yes,5.0,No
64745,50,M,IT,Business Analyst,17020.0,18,4,1.0,Yes,3.0,No
95658,41,Male,Marketing,HR Executive,162108.0,39,4,3.0,Yes,1.0,No
10994,31,M,Admin,Manager,194638.0,32,4,,Yes,3.0,No
19291,22,M,Operations,HR Executive,149316.0,36,3,4.0,No,4.0,No
17034,25,female,Finance,HR Executive,34042.0,18,2,3.0,Yes,3.0,No
14830,49,female,Sales,Business Analyst,111227.0,31,2,1.0,Yes,4.0,No
41130,26,Male,Admin,Recruiter,133659.0,4,3,1.0,No,2.0,No
98513,44,female,Finance,HR Executive,101113.0,37,2,2.0,No,1.0,No
66011,40,Male,human resources,Recruiter,69791.0,37,4,3.0,No,5.0,No
47115,37,F,HR,Sales Executive,40328.0,5,3,4.0,Yes,2.0,No
43943,33,M,human resources,Recruiter,97968.0,18,1,3.0,Yes,4.0,No
85210,28,female,Admin,Team Lead,172288.0,14,1,1.0,No,5.0,No
41022,38,Male,Finance,Team Lead,65847.0,2,4,1.0,No,3.0,No
41699,32,F,Sales,Manager,146719.0,13,2,1.0,No,2.0,No
47949,43,F,Marketing,HR Executive,62482.0,22,2,2.0,No,3.0,No
46764,36,female,HR,HR Executive,139025.0,28,1,,Yes,1.0,No
28939,51,female,human resources,Accountant,85126.0,32,4,4.0,No,5.0,Yes
6553,57,male,Admin,HR Executive,136955.0,40,3,3.0,No,4.0,No
29676,31,female,IT,Accountant,86038.0,8,2,3.0,Yes,5.0,No
19751,59,M,HR,Sales Executive,26011.0,4,4,3.0,No,1.0,Yes
21777,37,M,Sales,HR Executive,78362.0,16,4,2.0,No,1.0,No
93100,28,Male,Operations,Manager,80806.0,11,3,3.0,No,5.0,Yes
77045,41,female,Sales,Business Analyst,167727.0,13,4,2.0,Yes,4.0,Yes
77594,32,F,IT,HR Executive,45829.0,13,1,3.0,Yes,5.0,No
18554,31,male,Human Resources,Accountant,79217.0,40,4,4.0,Yes,1.0,No
3154,34,Female,Sales,Sales Executive,191142.0,17,1,4.0,Yes,1.0,Yes
12060,50,F,Human Resources,Data Analyst,105035.0,3,4,1.0,No,1.0,Yes
81670,34,female,Marketing,Manager,179704.0,1,3,2.0,Yes,2.0,Yes
53288,48,M,Finance,Accountant,125210.0,25,4,1.0,Yes,5.0,No
71594,42,Female,Operations,Team Lead,97251.0,33,2,2.0,No,4.0,No
61170,48,male,Human Resources,Manager,16792.0,33,2,3.0,Yes,3.0,Yes
16336,46,Male,Human Resources,Data Analyst,198913.0,7,4,3.0,No,4.0,No
83473,34,male,Sales,Sales Executive,183023.0,12,2,2.0,Yes,2.0,No
67375,23,F,HR,Data Analyst,61997.0,19,2,3.0,No,5.0,No
98505,53,Male,Marketing,Manager,96389.0,9,4,2.0,Yes,2.0,No
16882,24,F,Sales,HR Executive,147576.0,18,3,1.0,Yes,5.0,No
89216,21,male,Operations,Business Analyst,164518.0,7,1,3.0,No,3.0,Yes
49182,52,male,human resources,Recruiter,50639.0,40,4,1.0,Yes,5.0,No
23721,39,female,HR,Accountant,126664.0,16,2,3.0,Yes,2.0,No
46853,34,F,Admin,Team Lead,40743.0,12,4,2.0,No,5.0,No
90078,60,female,Human Resources,Manager,182476.0,23,2,1.0,No,3.0,No
51409,48,Female,Human Resources,Software Engineer,188785.0,38,1,1.0,Yes,3.0,No
42480,53,Male,Human Resources,Software Engineer,174168.0,8,3,4.0,Yes,1.0,Yes
17551,41,Male,Marketing,Software Engineer,199855.0,30,4,1.0,No,1.0,No
59278,49,F,Marketing,Recruiter,108804.0,23,4,2.0,No,4.0,No
76214,29,female,Operations,Manager,96101.0,4,4,2.0,No,4.0,No
96719,53,female,IT,Data Analyst,156669.0,30,2,3.0,No,5.0,No
53049,47,M,HR,Team Lead,71964.0,10,3,3.0,Yes,4.0,No
64236,52,female,human resources,Team Lead,68070.0,26,1,4.0,No,1.0,No
28397,26,female,human resources,Sales Executive,119421.0,4,4,4.0,No,1.0,No
50730,51,male,Sales,Data Analyst,195777.0,26,2,1.0,No,1.0,No
62097,40,M,Human Resources,Business Analyst,70701.0,22,2,4.0,No,4.0,Yes
29796,60,female,Sales,HR Executive,94988.0,27,3,1.0,Yes,3.0,No
32612,59,M,HR,Accountant,128129.0,30,4,2.0,No,3.0,No
35176,44,female,Admin,Manager,192424.0,2,1,2.0,No,2.0,No
71076,25,Female,Finance,Team Lead,,15,4,4.0,No,2.0,No
81600,52,Male,Finance,Manager,143859.0,13,3,2.0,No,5.0,No
27884,39,F,Operations,Recruiter,94906.0,34,4,4.0,No,1.0,No
49944,44,male,HR,Software Engineer,60283.0,20,4,3.0,No,5.0,Yes
66477,33,Male,IT,Team Lead,29310.0,21,1,,No,4.0,No
13384,60,male,IT,Recruiter,94112.0,35,2,2.0,No,1.0,No
32666,35,M,Finance,Manager,140914.0,21,4,4.0,Yes,4.0,No
91507,49,F,Sales,Accountant,97716.0,35,1,4.0,Yes,4.0,No
90111,39,M,IT,Team Lead,72320.0,22,2,1.0,Yes,5.0,No
36436,40,M,IT,Accountant,85863.0,17,2,3.0,Yes,5.0,No
25090,21,M,Marketing,Manager,173943.0,31,4,2.0,Yes,1.0,Yes
9392,19,Female,IT,Data Analyst,174970.0,8,3,4.0,Yes,5.0,No
34384,50,male,Human Resources,Sales Executive,165656.0,2,4,3.0,No,5.0,No
68369,51,Female,Sales,Sales Executive,79366.0,15,1,1.0,No,1.0,No
7521,32,female,Finance,Software Engineer,121808.0,38,2,1.0,No,1.0,No
93048,21,Male,Marketing,Software Engineer,150125.0,6,3,2.0,No,2.0,Yes
82685,19,Male,Human Resources,Software Engineer,191307.0,30,3,4.0,No,1.0,No
3169,49,Male,IT,Recruiter,24098.0,0,3,3.0,No,5.0,No
59774,18,Male,Finance,Recruiter,125639.0,33,2,4.0,Yes,5.0,No
47252,58,F,human resources,Accountant,108822.0,30,2,3.0,No,5.0,Yes
8544,38,Female,Humann Resources,Business Analyst,68613.0,37,1,2.0,No,2.0,No
56932,38,Female,Sales,Team Lead,180265.0,19,4,3.0,No,5.0,No
46603,42,M,Finance,HR Executive,175147.0,9,2,2.0,Yes,5.0,No
21920,48,F,Finance,Sales Executive,110865.0,14,1,4.0,No,1.0,Yes
25273,30,Male,Finance,HR Executive,66576.0,0,1,2.0,Yes,2.0,No
98092,36,M,human resources,Team Lead,117903.0,23,3,3.0,No,5.0,No
47531,25,F,Sales,Business Analyst,94751.0,10,3,1.0,Yes,4.0,No
57165,21,M,Human Resources,Manager,156585.0,18,4,1.0,Yes,2.0,No
29721,35,M,human resources,HR Executive,74336.0,25,4,2.0,No,5.0,No
16991,48,F,Sales,Accountant,41206.0,4,1,4.0,No,4.0,No
21258,60,Female,Finance,Accountant,134481.0,1,1,4.0,Yes,4.0,No
41221,35,Female,Operations,Data Analyst,173817.0,25,4,2.0,Yes,2.0,Yes
39793,25,male,human resources,Accountant,101035.0,39,3,2.0,No,3.0,No
36032,58,F,Marketing,Sales Executive,38076.0,15,3,2.0,No,5.0,No
62287,40,M,Marketing,Sales Executive,95629.0,40,3,2.0,Yes,2.0,No
10014,33,female,Admin,Sales Executive,20027.0,40,2,1.0,No,2.0,No
95599,23,Female,Finance,Business Analyst,122292.0,8,2,4.0,Yes,4.0,Yes
34796,28,male,Admin,Sales Executive,58400.0,25,1,2.0,No,3.0,Yes
61477,52,M,Finance,Business Analyst,94507.0,27,2,1.0,Yes,1.0,No
5560,19,M,Marketing,Data Analyst,162551.0,37,4,3.0,No,4.0,No
87514,30,Male,Marketing,Recruiter,172799.0,39,4,3.0,Yes,1.0,Yes
13928,43,Male,human resources,Recruiter,16318.0,29,2,3.0,Yes,5.0,Yes
81390,41,M,human resources,Business Analyst,152757.0,2,4,2.0,No,5.0,No
67773,39,male,Sales,Software Engineer,46390.0,22,1,3.0,No,2.0,No
6844,46,F,Finance,Team Lead,168186.0,6,4,2.0,Yes,2.0,No
47932,45,Female,Human Resources,Sales Executive,182937.0,8,1,2.0,No,1.0,No
83923,19,F,HR,Business Analyst,81209.0,17,2,4.0,Yes,3.0,No
74633,26,female,Human Resources,HR Executive,134931.0,29,3,1.0,No,5.0,Yes
70383,58,Female,HR,Accountant,162800.0,32,4,1.0,No,2.0,No
36155,29,F,HR,Recruiter,155832.0,28,3,4.0,Yes,5.0,No
